Original Name,Player,Wikipedia,Image URL
Gilbert Fuentes,Gilbert Fuentes,https://en.wikipedia.org/wiki/Gilbert_Fuentes,
Glenn Walker,"Glenn Walker (footballer, born 1998)","https://en.wikipedia.org/wiki/Glenn_Walker_(footballer,_born_1998)",
Glenn Walker,"Glenn Walker (footballer, born 1967)","https://en.wikipedia.org/wiki/Glenn_Walker_(footballer,_born_1967)",
Ken Tajiri,Ken Tajiri,https://en.wikipedia.org/wiki/Ken_Tajiri,
Nicholas Hamalainen,Niko Hämäläinen,https://en.wikipedia.org/wiki/Niko_H%C3%A4m%C3%A4l%C3%A4inen,//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/AUT_U-21_vs._FIN_U-21_2015-11-13_%28235%29.jpg/220px-AUT_U-21_vs._FIN_U-21_2015-11-13_%28235%29.jpg
Pontus Almqvist,Pontus Almqvist,https://en.wikipedia.org/wiki/Pontus_Almqvist,
Maxime Leverbe,Maxime Leverbe,https://en.wikipedia.org/wiki/Maxime_Leverbe,
Serkan Bakan,Serkan Bakan,https://en.wikipedia.org/wiki/Serkan_Bakan,
Benjamin Ozegovic,Benjamin Ozegovic,https://en.wikipedia.org/wiki/Benjamin_Ozegovic,//upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Austria_U-18_vs._Netherlands_U-18_2017-03-23_%28010%29.jpg/220px-Austria_U-18_vs._Netherlands_U-18_2017-03-23_%28010%29.jpg
Valentin Reitstetter,Valentin Reitstetter,https://en.wikipedia.org/wiki/Valentin_Reitstetter,
Kacper Chorazka,Kacper Chorążka,https://en.wikipedia.org/wiki/Kacper_Chor%C4%85%C5%BCka,
Ally Gilchrist,Ally Gilchrist,https://en.wikipedia.org/wiki/Ally_Gilchrist,
Rodrigo Gómez,Rodrigo Gómez (Argentine footballer),https://en.wikipedia.org/wiki/Rodrigo_G%C3%B3mez_(Argentine_footballer),
Rodrigo Gómez,Rodrigo Gómez (Chilean footballer),https://en.wikipedia.org/wiki/Rodrigo_G%C3%B3mez_(Chilean_footballer),
Rodrigo Gómez,"Rodrigo Gómez (footballer, born 1981)","https://en.wikipedia.org/wiki/Rodrigo_G%C3%B3mez_(footballer,_born_1981)",
Rodrigo Gómez,Rodrigo Gomes,https://en.wikipedia.org/wiki/Rodrigo_Gomes,
Rodrigo Gómez,"Rodrigão (footballer, born 1993)","https://en.wikipedia.org/wiki/Rodrig%C3%A3o_(footballer,_born_1993)",//upload.wikimedia.org/wikipedia/commons/b/b1/Rodrigao_2016.png
Patrick Reading,Patrick Reading,https://en.wikipedia.org/wiki/Patrick_Reading,
Jason Law,Jason Law,https://en.wikipedia.org/wiki/Jason_Law,
Jason Law,Jason Lowe (footballer),https://en.wikipedia.org/wiki/Jason_Lowe_(footballer),//upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Jasonlowe290722.jpg/220px-Jasonlowe290722.jpg
Bali Mumba,Bali Mumba,https://en.wikipedia.org/wiki/Bali_Mumba,//upload.wikimedia.org/wikipedia/commons/c/c6/Mumba%2C_Bali_%28cropped%29.jpg
Dan Ward,Dan Harding,https://en.wikipedia.org/wiki/Dan_Harding,//upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Dan_Harding_2014.jpg/220px-Dan_Harding_2014.jpg
Dan Ward,Dan Gardner (footballer),https://en.wikipedia.org/wiki/Dan_Gardner_(footballer),//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/DanGardner7.jpg/220px-DanGardner7.jpg
Toya Nakamura,Toya Nakamura,https://en.wikipedia.org/wiki/Toya_Nakamura,
Louis Gray,Louis Gray (footballer),https://en.wikipedia.org/wiki/Louis_Gray_(footballer),
Louis Gray,Louis Crayton,https://en.wikipedia.org/wiki/Louis_Crayton,
Keaton Ward,Keaton Ward,https://en.wikipedia.org/wiki/Keaton_Ward,
Joe Grayson,Joe Grayson,https://en.wikipedia.org/wiki/Joe_Grayson,
Lewis Cass,Lewis Cass (footballer),https://en.wikipedia.org/wiki/Lewis_Cass_(footballer),//upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Lewis_Cass_footballer.jpg/220px-Lewis_Cass_footballer.jpg
Louis Dunne,Louis Dunne,https://en.wikipedia.org/wiki/Louis_Dunne,
Sam Jamieson,Sam Jamieson (footballer),https://en.wikipedia.org/wiki/Sam_Jamieson_(footballer),
George Brown,George Brown College,https://en.wikipedia.org/wiki/George_Brown_College,
Alexandre Troffa,Alexandre Troffa,https://en.wikipedia.org/wiki/Alexandre_Troffa,
Jackichand Singh,Jackichand Singh,https://en.wikipedia.org/wiki/Jackichand_Singh,
Nicky Hunt,Nicky Hunt,https://en.wikipedia.org/wiki/Nicky_Hunt,//upload.wikimedia.org/wikipedia/commons/thumb/3/33/Nicky_Hunt_CAFC.jpg/220px-Nicky_Hunt_CAFC.jpg
Christian Oxlade-Chamberlain,Christian Oxlade-Chamberlain,https://en.wikipedia.org/wiki/Christian_Oxlade-Chamberlain,
Sean Harding,Stan Mortensen,https://en.wikipedia.org/wiki/Stan_Mortensen,//upload.wikimedia.org/wikipedia/en/8/83/Stan_Mortensen.jpg
Darren Dennehy,Darren Dennehy,https://en.wikipedia.org/wiki/Darren_Dennehy,//upload.wikimedia.org/wikipedia/commons/thumb/5/59/Darren_Dennehy.jpg/350px-Darren_Dennehy.jpg
Benjamín Berríos,Benjamín Berríos,https://en.wikipedia.org/wiki/Benjam%C3%ADn_Berr%C3%ADos,//upload.wikimedia.org/wikipedia/commons/thumb/6/62/Universidad_de_Chile_-_Colo-Colo%2C_2018-04-15_-_Benjam%C3%ADn_Berr%C3%ADos_-_01.jpg/220px-Universidad_de_Chile_-_Colo-Colo%2C_2018-04-15_-_Benjam%C3%ADn_Berr%C3%ADos_-_01.jpg
Víctor Gómez Perea,Víctor Gómez (footballer),https://en.wikipedia.org/wiki/V%C3%ADctor_G%C3%B3mez_(footballer),
Cole Bassett,Cole Bassett,https://en.wikipedia.org/wiki/Cole_Bassett,
Faraj Al Ghashayan,Faraj Al-Ghashayan,https://en.wikipedia.org/wiki/Faraj_Al-Ghashayan,
Florian Kraft,Florian Kraft,https://en.wikipedia.org/wiki/Florian_Kraft,
Kaisei Ishii,Kaisei Ishii,https://en.wikipedia.org/wiki/Kaisei_Ishii,
Lucas Ribeiro Costa,Lucas Ribeiro Costa,https://en.wikipedia.org/wiki/Lucas_Ribeiro_Costa,
Ryan Swan,Ryan Shanley,https://en.wikipedia.org/wiki/Ryan_Shanley,
Max Kremer,Max Kremer,https://en.wikipedia.org/wiki/Max_Kremer,
Artem Sokol,Artyom Sokolov,https://en.wikipedia.org/wiki/Artyom_Sokolov,//upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Artyom_Sokolov_2022.jpg/220px-Artyom_Sokolov_2022.jpg
Artem Sokol,Artyom Sokol (Belarusian footballer),https://en.wikipedia.org/wiki/Artyom_Sokol_(Belarusian_footballer),
Artem Sokol,Artyom Sobol,https://en.wikipedia.org/wiki/Artyom_Sobol,
Sebastian Mann,Sebastian Mannström,https://en.wikipedia.org/wiki/Sebastian_Mannstr%C3%B6m,//upload.wikimedia.org/wikipedia/commons/thumb/1/11/Sebastian_Mannstr%C3%B6m_1.jpg/220px-Sebastian_Mannstr%C3%B6m_1.jpg
Sebastian Mann,Sebastián Corona,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Corona,
Tyler Forbes,Tyler Hornby-Forbes,https://en.wikipedia.org/wiki/Tyler_Hornby-Forbes,
Matej Valenta,Matěj Valenta,https://en.wikipedia.org/wiki/Mat%C4%9Bj_Valenta,//upload.wikimedia.org/wikipedia/commons/thumb/1/18/Mat%C4%9Bj_Valenta2%2C_FCB-SLAVIA_30092018.jpg/220px-Mat%C4%9Bj_Valenta2%2C_FCB-SLAVIA_30092018.jpg
York Rafael,York Rafael,https://en.wikipedia.org/wiki/York_Rafael,
Andy Firth,Andy Firth,https://en.wikipedia.org/wiki/Andy_Firth,
Mounaim El Idrissy,Mounaïm El Idrissy,https://en.wikipedia.org/wiki/Mouna%C3%AFm_El_Idrissy,
Shandon Baptiste,Shandon Baptiste,https://en.wikipedia.org/wiki/Shandon_Baptiste,
Andre Reynolds  II,Andre Reynolds II,https://en.wikipedia.org/wiki/Andre_Reynolds_II,
Naif Almas,Naif Almas,https://en.wikipedia.org/wiki/Naif_Almas,
Brian Maher,Brian Maher (footballer),https://en.wikipedia.org/wiki/Brian_Maher_(footballer),
Brian Maher,Brian Ahern (footballer),https://en.wikipedia.org/wiki/Brian_Ahern_(footballer),
Hasan Hüseyin Acar,Hasan Hüseyin Acar,https://en.wikipedia.org/wiki/Hasan_H%C3%BCseyin_Acar,
Trey Muse,Trey Muse,https://en.wikipedia.org/wiki/Trey_Muse,
Katsuya Iwatake,Katsuya Iwatake,https://en.wikipedia.org/wiki/Katsuya_Iwatake,
Mauricio Godoy,Mauricio Godoy,https://en.wikipedia.org/wiki/Mauricio_Godoy,
James Sinclair,James Sinclair (footballer),https://en.wikipedia.org/wiki/James_Sinclair_(footballer),
Yushi Yamaya,Yushi Yamaya,https://en.wikipedia.org/wiki/Yushi_Yamaya,
Eoin Wearen,Eoin Wearen,https://en.wikipedia.org/wiki/Eoin_Wearen,//upload.wikimedia.org/wikipedia/commons/thumb/3/39/Eoin_Wearen_%28cropped%29.jpg/184px-Eoin_Wearen_%28cropped%29.jpg
Tobias Stirl,Tobias Stirl,https://en.wikipedia.org/wiki/Tobias_Stirl,
Tobias Stirl,Tobias Stieler,https://en.wikipedia.org/wiki/Tobias_Stieler,
Regan Slater,Regan Slater,https://en.wikipedia.org/wiki/Regan_Slater,
John McAtee,John McAtee,https://en.wikipedia.org/wiki/John_McAtee,
Kyle Zobeck,Kyle Zobeck,https://en.wikipedia.org/wiki/Kyle_Zobeck,//upload.wikimedia.org/wikipedia/commons/thumb/0/07/Kyle_Zobeck.jpg/220px-Kyle_Zobeck.jpg
Giacomo Satalino,Giacomo Satalino,https://en.wikipedia.org/wiki/Giacomo_Satalino,
Lucas Ferraz Vila,Lucas Ferraz Vila,https://en.wikipedia.org/wiki/Lucas_Ferraz_Vila,
Ben Kennedy,"Ben Kennedy (footballer, born 1997)","https://en.wikipedia.org/wiki/Ben_Kennedy_(footballer,_born_1997)",
Christopher McVey,Christopher McVey,https://en.wikipedia.org/wiki/Christopher_McVey,
Danijel Nizic,Danijel Nizic,https://en.wikipedia.org/wiki/Danijel_Nizic,
Giovanni Haag,Giovanni Haag,https://en.wikipedia.org/wiki/Giovanni_Haag,
Alistair Smith,Alistair Smith (English footballer),https://en.wikipedia.org/wiki/Alistair_Smith_(English_footballer),
Sam Raben,Sam Raben,https://en.wikipedia.org/wiki/Sam_Raben,
Corey O'Keeffe,Corey O'Keeffe,https://en.wikipedia.org/wiki/Corey_O%27Keeffe,
Albie Morgan,Albie Morgan,https://en.wikipedia.org/wiki/Albie_Morgan,
Nathan Vitré,Nathan Vitré,https://en.wikipedia.org/wiki/Nathan_Vitr%C3%A9,
Rohan Ferguson,Rohan Ferguson,https://en.wikipedia.org/wiki/Rohan_Ferguson,
Isaac Olaofe,Isaac Olaofe,https://en.wikipedia.org/wiki/Isaac_Olaofe,
Oscar Aga,Oscar Aga,https://en.wikipedia.org/wiki/Oscar_Aga,
Matt Bersano,Matt Bersano,https://en.wikipedia.org/wiki/Matt_Bersano,
Georgi Kostadinov,Georgi Kostadinov (footballer),https://en.wikipedia.org/wiki/Georgi_Kostadinov_(footballer),//upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Georgi_Kostadinov_2018.jpg/220px-Georgi_Kostadinov_2018.jpg
Adam Bergmark Wiberg,Adam Bergmark Wiberg,https://en.wikipedia.org/wiki/Adam_Bergmark_Wiberg,//upload.wikimedia.org/wikipedia/commons/thumb/6/6f/19_Bergmark_Wiberg_Adam_0550.jpg/220px-19_Bergmark_Wiberg_Adam_0550.jpg
Moritz Broschinski,Moritz Broschinski,https://en.wikipedia.org/wiki/Moritz_Broschinski,//upload.wikimedia.org/wikipedia/commons/thumb/5/53/2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93071.jpg/220px-2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93071.jpg
Harry Cardwell,Harry Cardwell,https://en.wikipedia.org/wiki/Harry_Cardwell,
Michael Steinwender,Michael Steinwender,https://en.wikipedia.org/wiki/Michael_Steinwender,
Piotr Samiec-Talar,Piotr Samiec-Talar,https://en.wikipedia.org/wiki/Piotr_Samiec-Talar,
Stefan O'Connor,Stefan O'Connor,https://en.wikipedia.org/wiki/Stefan_O%27Connor,//upload.wikimedia.org/wikipedia/commons/thumb/3/34/Stefan_O%27Connor.jpg/200px-Stefan_O%27Connor.jpg
Wilson Altamirano,Wilson Altamirano,https://en.wikipedia.org/wiki/Wilson_Altamirano,
Thomas Hagelskjaer,Thomas Hagelskjær,https://en.wikipedia.org/wiki/Thomas_Hagelskj%C3%A6r,
Yohann Magnin,Yohann Magnin,https://en.wikipedia.org/wiki/Yohann_Magnin,//upload.wikimedia.org/wikipedia/commons/thumb/5/5b/RC_Lens_-_Clermont_Foot_63_%2804-05-2019%29_14_%28cropped2%29.jpg/220px-RC_Lens_-_Clermont_Foot_63_%2804-05-2019%29_14_%28cropped2%29.jpg
Mathieu Cordier,Mathieu Cordier,https://en.wikipedia.org/wiki/Mathieu_Cordier,
Piotr Pierzchala,Piotr Pierzchała,https://en.wikipedia.org/wiki/Piotr_Pierzcha%C5%82a,
Gaute Vetti,Gaute Høberg Vetti,https://en.wikipedia.org/wiki/Gaute_H%C3%B8berg_Vetti,
Danny Breitfelder,Danny Breitfelder,https://en.wikipedia.org/wiki/Danny_Breitfelder,
Oliver Christensen,Oliver Christensen,https://en.wikipedia.org/wiki/Oliver_Christensen,//upload.wikimedia.org/wikipedia/commons/thumb/6/61/Christensen2022.jpg/210px-Christensen2022.jpg
Guillaume Dietsch,Guillaume Dietsch,https://en.wikipedia.org/wiki/Guillaume_Dietsch,
Chris Zuvela,Chris Zuvela,https://en.wikipedia.org/wiki/Chris_Zuvela,
Onur Ünlüçifçi,Onur Ünlüçifçi,https://en.wikipedia.org/wiki/Onur_%C3%9Cnl%C3%BC%C3%A7if%C3%A7i,//upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Onur%C3%9Cnl%C3%BCcifci.jpg/220px-Onur%C3%9Cnl%C3%BCcifci.jpg
Muteb Al Hamad,Muteb Al-Hammad,https://en.wikipedia.org/wiki/Muteb_Al-Hammad,
David Kasumu,David Kasumu,https://en.wikipedia.org/wiki/David_Kasumu,
Frederik Schram,Frederik Schram,https://en.wikipedia.org/wiki/Frederik_Schram,//upload.wikimedia.org/wikipedia/commons/thumb/9/90/ISL-HRV_%2815%29_%28cropped%29.jpg/220px-ISL-HRV_%2815%29_%28cropped%29.jpg
Corey Blackett-Taylor,Corey Blackett-Taylor,https://en.wikipedia.org/wiki/Corey_Blackett-Taylor,
Gaëtan Arib,Gaëtan Arib,https://en.wikipedia.org/wiki/Ga%C3%ABtan_Arib,//upload.wikimedia.org/wikipedia/commons/thumb/6/67/Valenciennes_FC_-_RC_Lens_%2810-11-2018%29_41.jpg/220px-Valenciennes_FC_-_RC_Lens_%2810-11-2018%29_41.jpg
Ibrahima Koné,"Ibrahima Koné (footballer, born 1999)","https://en.wikipedia.org/wiki/Ibrahima_Kon%C3%A9_(footballer,_born_1999)",//upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Ibrahima_Kon%C3%A9_%28crop%29.jpg/220px-Ibrahima_Kon%C3%A9_%28crop%29.jpg
Ibrahima Koné,"Ibrahima Koné (footballer, born 1969)","https://en.wikipedia.org/wiki/Ibrahima_Kon%C3%A9_(footballer,_born_1969)",
Ibrahima Koné,"Ibrahima Koné (footballer, born 1977)","https://en.wikipedia.org/wiki/Ibrahima_Kon%C3%A9_(footballer,_born_1977)",
Ibrahima Koné,Ibrahima Konaté,https://en.wikipedia.org/wiki/Ibrahima_Konat%C3%A9,//upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Liverpool_FC_gegen_1._FSV_Mainz_05_%28Testspiel_23._Juli_2021%29_15_%28cropped%29.jpg/220px-Liverpool_FC_gegen_1._FSV_Mainz_05_%28Testspiel_23._Juli_2021%29_15_%28cropped%29.jpg
Ibrahima Koné,"Ibrahim Koné (footballer, born 1989)","https://en.wikipedia.org/wiki/Ibrahim_Kon%C3%A9_(footballer,_born_1989)",
Ibrahima Koné,"Ibrahim Koné (footballer, born 1995)","https://en.wikipedia.org/wiki/Ibrahim_Kon%C3%A9_(footballer,_born_1995)",
Ibrahima Koné,Ibrahim Koneh,https://en.wikipedia.org/wiki/Ibrahim_Koneh,
Connor O'Toole,Connor O'Toole,https://en.wikipedia.org/wiki/Connor_O%27Toole,
Kenta Ito,Kenta Ito,https://en.wikipedia.org/wiki/Kenta_Ito,
Kenta Ito,Kenta Inoue,https://en.wikipedia.org/wiki/Kenta_Inoue,
Kenta Ito,Kenta Tokushige,https://en.wikipedia.org/wiki/Kenta_Tokushige,
Kenta Ito,Kenta Togawa,https://en.wikipedia.org/wiki/Kenta_Togawa,
Kenta Ito,Kent-Are Antonsen,https://en.wikipedia.org/wiki/Kent-Are_Antonsen,
Jahmal Hector-Ingram,Jahmal Hector-Ingram,https://en.wikipedia.org/wiki/Jahmal_Hector-Ingram,
Albert Torras Crespo,Albert Torras,https://en.wikipedia.org/wiki/Albert_Torras,
Patrick Okonkwo,Patrick Okonkwo,https://en.wikipedia.org/wiki/Patrick_Okonkwo,
Ron-Thorben Hoffmann,Ron-Thorben Hoffmann,https://en.wikipedia.org/wiki/Ron-Thorben_Hoffmann,
Justas Lasickas,Justas Lasickas,https://en.wikipedia.org/wiki/Justas_Lasickas,
Oktawian Skrzecz,Oktawian Skrzecz,https://en.wikipedia.org/wiki/Oktawian_Skrzecz,
Benjamin Nygren,Benjamin Nygren,https://en.wikipedia.org/wiki/Benjamin_Nygren,
Brendan White,Brendan White,https://en.wikipedia.org/wiki/Brendan_White,//upload.wikimedia.org/wikipedia/commons/thumb/8/80/Brendan_White.jpg/250px-Brendan_White.jpg
Damian Oko,Damian Oko,https://en.wikipedia.org/wiki/Damian_Oko,
Damian Oko,Damian Kowalczyk,https://en.wikipedia.org/wiki/Damian_Kowalczyk,
Damian Oko,Damiano Tommasi,https://en.wikipedia.org/wiki/Damiano_Tommasi,//upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Damiano_Tommasi_%28cropped%29.jpg/220px-Damiano_Tommasi_%28cropped%29.jpg
Damian Oko,Damiano Longhi,https://en.wikipedia.org/wiki/Damiano_Longhi,
Jordan Ponticelli,Jordan Ponticelli,https://en.wikipedia.org/wiki/Jordan_Ponticelli,
Philippe Almeida Costa,Philippe (footballer),https://en.wikipedia.org/wiki/Philippe_(footballer),
Scott Martin,Scott Martin (footballer),https://en.wikipedia.org/wiki/Scott_Martin_(footballer),
Will Collar,Will Collar,https://en.wikipedia.org/wiki/Will_Collar,
Gastón Avila,Gastón Ávila,https://en.wikipedia.org/wiki/Gast%C3%B3n_%C3%81vila,
Alem  Koljic,Alem Koljić,https://en.wikipedia.org/wiki/Alem_Kolji%C4%87,
Laorent Shabani,Laorent Shabani,https://en.wikipedia.org/wiki/Laorent_Shabani,
Dean Campbell,Dean Campbell,https://en.wikipedia.org/wiki/Dean_Campbell,//upload.wikimedia.org/wikipedia/commons/thumb/d/da/Dean_Campbell_v_Andorra.jpeg/220px-Dean_Campbell_v_Andorra.jpeg
Lewis Butroid,Lewis Butroid,https://en.wikipedia.org/wiki/Lewis_Butroid,
Florian Fischerauer,Florian Fischerauer,https://en.wikipedia.org/wiki/Florian_Fischerauer,
Daniël van Kaam,Daniël van Kaam,https://en.wikipedia.org/wiki/Dani%C3%ABl_van_Kaam,
Josué Homawoo,Josué Homawoo,https://en.wikipedia.org/wiki/Josu%C3%A9_Homawoo,
Callum Maycock,Callum Maycock,https://en.wikipedia.org/wiki/Callum_Maycock,
Franco Malagueño,Franco Malagueño,https://en.wikipedia.org/wiki/Franco_Malague%C3%B1o,
Luke Conlan,Luke Conlan,https://en.wikipedia.org/wiki/Luke_Conlan,
Sulayman Bojang,Sulayman Bojang,https://en.wikipedia.org/wiki/Sulayman_Bojang,
Lorenz Grabovac,Lorenz Grabovac,https://en.wikipedia.org/wiki/Lorenz_Grabovac,//upload.wikimedia.org/wikipedia/commons/thumb/d/df/FC_Liefering_gegen_SK_Austria_Klagenfurt_26.JPG/220px-FC_Liefering_gegen_SK_Austria_Klagenfurt_26.JPG
Shaun Want,Shaun Want,https://en.wikipedia.org/wiki/Shaun_Want,
Shaun Want,Shaun Rooney,https://en.wikipedia.org/wiki/Shaun_Rooney,//upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Raith_Rovers_LC_G3_%28H%29_1_%282%29.jpg/220px-Raith_Rovers_LC_G3_%28H%29_1_%282%29.jpg
Yusuf Mersin,Yusuf Mersin,https://en.wikipedia.org/wiki/Yusuf_Mersin,
Mateusz Zyro,Mateusz Żyro,https://en.wikipedia.org/wiki/Mateusz_%C5%BByro,
Mikkel Wohlgemuth,Mikkel Wohlgemuth,https://en.wikipedia.org/wiki/Mikkel_Wohlgemuth,
Alex Addai,Alex Addai,https://en.wikipedia.org/wiki/Alex_Addai,
Sean Mackie,Sean Mackie,https://en.wikipedia.org/wiki/Sean_Mackie,
Pierre Patron,Pierre Patron,https://en.wikipedia.org/wiki/Pierre_Patron,
Rhys Oates,Rhys Oates,https://en.wikipedia.org/wiki/Rhys_Oates,//upload.wikimedia.org/wikipedia/commons/thumb/2/28/Rhys_Oates_15-08-2015_1.jpg/220px-Rhys_Oates_15-08-2015_1.jpg
Keane Lewis-Potter,Keane Lewis-Potter,https://en.wikipedia.org/wiki/Keane_Lewis-Potter,//upload.wikimedia.org/wikipedia/commons/thumb/8/85/Keane_Lewis-Potter_2022_%282%29_%28cropped%29.jpg/150px-Keane_Lewis-Potter_2022_%282%29_%28cropped%29.jpg
Mateusz Sopocko,Mateusz Sopoćko,https://en.wikipedia.org/wiki/Mateusz_Sopo%C4%87ko,
Kunitomo Suzuki,Kunitomo Suzuki,https://en.wikipedia.org/wiki/Kunitomo_Suzuki,
Patryk Plewka,Patryk Plewka,https://en.wikipedia.org/wiki/Patryk_Plewka,
Stephen Mallon,Stephen Mallon,https://en.wikipedia.org/wiki/Stephen_Mallon,
Jordon Thompson,Jordon Thompson,https://en.wikipedia.org/wiki/Jordon_Thompson,
Jordon Thompson,Jordan Thompson (footballer),https://en.wikipedia.org/wiki/Jordan_Thompson_(footballer),//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Jordan_Thompson%2C_CZE-NIR_2019-10-14_%282%29.jpg/220px-Jordan_Thompson%2C_CZE-NIR_2019-10-14_%282%29.jpg
Nawaf Al Harthi,Nawaf Al-Harthi,https://en.wikipedia.org/wiki/Nawaf_Al-Harthi,
Azad Toptik,Azad Toptik,https://en.wikipedia.org/wiki/Azad_Toptik,
Agustín Obando,Agustín Obando,https://en.wikipedia.org/wiki/Agust%C3%ADn_Obando,
James Talbot,James Talbot (footballer),https://en.wikipedia.org/wiki/James_Talbot_(footballer),
Facundo Rizzi,Facundo Rizzi,https://en.wikipedia.org/wiki/Facundo_Rizzi,//upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Universidad_Cat%C3%B3lica_-_Rosario_Central_20190313_21.jpg/220px-Universidad_Cat%C3%B3lica_-_Rosario_Central_20190313_21.jpg
Sandro Kulenovic,Sandro Kulenović,https://en.wikipedia.org/wiki/Sandro_Kulenovi%C4%87,
Niels Hahn,Niels Hahn,https://en.wikipedia.org/wiki/Niels_Hahn,
Niels Hahn,Niels Hansen (Danish footballer),https://en.wikipedia.org/wiki/Niels_Hansen_(Danish_footballer),
Niels Hahn,Niels Hansen (German footballer),https://en.wikipedia.org/wiki/Niels_Hansen_(German_footballer),//upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Niels_Hansen.JPG/180px-Niels_Hansen.JPG
Olaus Jair Skarsem,Olaus Skarsem,https://en.wikipedia.org/wiki/Olaus_Skarsem,
James Ball,James Ball (footballer),https://en.wikipedia.org/wiki/James_Ball_(footballer),
Joseph Ceesay,Joseph Ceesay,https://en.wikipedia.org/wiki/Joseph_Ceesay,
Harry Campbell,"Harry Campbell (footballer, born 1867)","https://en.wikipedia.org/wiki/Harry_Campbell_(footballer,_born_1867)",//upload.wikimedia.org/wikipedia/commons/5/52/Renton_fc_team_1888-89_%28H_Campbell%29.jpg
Kristoffer Klaesson,Kristoffer Klaesson,https://en.wikipedia.org/wiki/Kristoffer_Klaesson,
Haissem Hassan,Haissem Hassan,https://en.wikipedia.org/wiki/Haissem_Hassan,
Aaron Drinan,Aaron Drinan,https://en.wikipedia.org/wiki/Aaron_Drinan,
Issa Samba,Issa Samba,https://en.wikipedia.org/wiki/Issa_Samba,
Marcin Bulka,Marcin Bułka,https://en.wikipedia.org/wiki/Marcin_Bu%C5%82ka,//upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Lens_-_PSG_%2810-09-2020%29_2.jpg/220px-Lens_-_PSG_%2810-09-2020%29_2.jpg
Stefan Bajic,"Stefan Bajic (footballer, born 2001)","https://en.wikipedia.org/wiki/Stefan_Bajic_(footballer,_born_2001)",//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Lens_-_Saint-Etienne_%2803-10-2020%29_3.jpg/220px-Lens_-_Saint-Etienne_%2803-10-2020%29_3.jpg
Stefan Bajic,"Stefan Bajic (footballer, born 1997)","https://en.wikipedia.org/wiki/Stefan_Bajic_(footballer,_born_1997)",
Stefan Bajic,Stefan Bajcetic,https://en.wikipedia.org/wiki/Stefan_Bajcetic,//upload.wikimedia.org/wikipedia/commons/thumb/d/d7/FC_RB_Salzburg_vs._Liverpool_FC_%282022-07-27%2C_Testspiel%29_20.jpg/220px-FC_RB_Salzburg_vs._Liverpool_FC_%282022-07-27%2C_Testspiel%29_20.jpg
Daniel Pedrosa Loureiro,Dani Pedrosa (footballer),https://en.wikipedia.org/wiki/Dani_Pedrosa_(footballer),
Kevin Ray Mendoza,Kevin Ray Mendoza,https://en.wikipedia.org/wiki/Kevin_Ray_Mendoza,//upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Kevin_Ray_Mendoza_20120329.jpg/220px-Kevin_Ray_Mendoza_20120329.jpg
Jordan Williams,"Jordan Williams (footballer, born 1992)","https://en.wikipedia.org/wiki/Jordan_Williams_(footballer,_born_1992)",
Jordan Williams,"Jordan Williams (footballer, born 1999)","https://en.wikipedia.org/wiki/Jordan_Williams_(footballer,_born_1999)",
